budget_multiplier,cost_prediction,cost_target,frozen_threshold,group_id,model_seed,oracle_label,predicted_engage,safety_prediction,safety_target,scenario,score
0.954939603805542,0.33759593963623047,0.7672890424728394,0.10520520806312561,task14v/seed887000/seed8/heterogeneity_pressure/episode10/step19/unit0,20,1,0,-1.7422552108764648,10.17339038848877,heterogeneity_pressure,-1.316871166229248
0.8453294634819031,0.2969575524330139,-0.04779638350009918,0.10520520806312561,task14v/seed887000/seed8/heterogeneity_pressure/episode10/step19/unit2,20,-1,0,0.7660061120986938,3.549743413925171,heterogeneity_pressure,-0.7505306005477905
0.6512235403060913,0.21141645312309265,0.18011875450611115,0.10520520806312561,task14v/seed887000/seed8/heterogeneity_pressure/episode14/step34/unit2,20,0,1,10.042098999023438,5.6907782554626465,heterogeneity_pressure,0.8343267440795898
0.7029843330383301,0.21825341880321503,0.020684774965047836,0.10520520806312561,task14v/seed887000/seed8/heterogeneity_pressure/episode26/step38/unit2,20,0,1,6.854273796081543,0.08539695292711258,heterogeneity_pressure,0.3682183027267456
0.6645423173904419,0.24543896317481995,0.23392613232135773,0.10520520806312561,task14v/seed887000/seed8/heterogeneity_pressure/episode24/step35/unit2,20,1,1,8.160677909851074,8.104077339172363,heterogeneity_pressure,0.5046342611312866
0.6788982152938843,0.18839672207832336,0.15677711367607117,0.10520520806312561,task14v/seed887000/seed8/heterogeneity_pressure/episode2/step36/unit2,20,1,1,10.624138832092285,7.51665735244751,heterogeneity_pressure,0.9427917003631592
1.004236102104187,0.35523828864097595,0.753284215927124,0.10520520806312561,task14v/seed887000/seed8/heterogeneity_pressure/episode10/step16/unit0,20,1,0,-3.5748965740203857,10.265525817871094,heterogeneity_pressure,-1.6704890727996826
0.9824361801147461,0.3281477689743042,-0.1672203689813614,0.10520520806312561,task14v/seed887000/seed8/heterogeneity_pressure/episode10/step16/unit1,20,-1,0,-3.1845576763153076,-5.341766357421875,heterogeneity_pressure,-1.5036393404006958
0.8999879360198975,0.3142768144607544,-0.18201731145381927,0.10520520806312561,task14v/seed887000/seed8/heterogeneity_pressure/episode10/step16/unit2,20,-1,0,-0.4556941092014313,-5.059491157531738,heterogeneity_pressure,-1.0164353847503662
0.7118960618972778,0.23543743789196014,0.22086745500564575,0.10520520806312561,task14v/seed887000/seed8/heterogeneity_pressure/episode19/step31/unit2,20,1,1,7.518776893615723,9.690983772277832,heterogeneity_pressure,0.40627288818359375
0.7401338815689087,0.2705913484096527,0.2388215810060501,0.10520520806312561,task14v/seed887000/seed8/heterogeneity_pressure/episode20/step28/unit2,20,1,0,5.436691761016846,11.315290451049805,heterogeneity_pressure,0.02608323097229004
1.0178970098495483,0.3673133850097656,0.7440522313117981,0.10520520806312561,task14v/seed887000/seed8/heterogeneity_pressure/episode11/step0/unit0,20,0,0,-4.592390060424805,-2.8087830543518066,heterogeneity_pressure,-1.860278606414795
1.0100699663162231,0.3492918014526367,0.3956986367702484,0.10520520806312561,task14v/seed887000/seed8/heterogeneity_pressure/episode11/step0/unit1,20,0,0,-3.7826969623565674,-0.7063493728637695,heterogeneity_pressure,-1.6840811967849731
0.6435242295265198,0.23650361597537994,0.25,0.10520520806312561,task14v/seed887000/seed8/heterogeneity_pressure/episode0/step49/unit2,20,0,1,11.166252136230469,2.471529483795166,heterogeneity_pressure,0.9307574033737183
0.6699281930923462,0.2174258530139923,0.3162499964237213,0.10520520806312561,task14v/seed887000/seed10/medium/episode19/step26/unit2,20,1,1,10.981123924255371,9.780036926269531,medium,0.928909420967102
0.7269522547721863,0.23301801085472107,0.013968996703624725,0.10520520806312561,task14v/seed887000/seed10/medium/episode29/step30/unit2,20,0,1,7.374777793884277,-6.686453819274902,medium,0.3815805912017822
0.659689724445343,0.25456318259239197,0.09971078485250473,0.10520520806312561,task14v/seed887000/seed10/medium/episode4/step24/unit2,20,0,1,10.774125099182129,2.9605624675750732,medium,0.8267109990119934
0.9147037267684937,0.32479724287986755,0.058996349573135376,0.10520520806312561,task14v/seed887000/seed10/medium/episode8/step9/unit0,20,0,0,0.4518294632434845,-0.056445132941007614,medium,-0.9471474289894104
0.8530333042144775,0.3120158612728119,0.09780263900756836,0.10520520806312561,task14v/seed887000/seed10/medium/episode8/step9/unit2,20,0,0,3.753037214279175,0.4528157413005829,medium,-0.41495946049690247
0.6742659211158752,0.2137221246957779,0.15627172589302063,0.10520520806312561,task14v/seed887000/seed10/medium/episode19/step23/unit2,20,1,1,9.533939361572266,3.422633409500122,medium,0.7467716932296753
0.9590938091278076,0.32334908843040466,0.14250507950782776,0.10520520806312561,task14v/seed887000/seed10/medium/episode24/step7/unit0,20,0,0,-2.371659517288208,-1.3422012329101562,medium,-1.3568685054779053
0.9039353132247925,0.31037285923957825,0.13710390031337738,0.10520520806312561,task14v/seed887000/seed10/medium/episode24/step7/unit2,20,0,0,0.4241437613964081,0.7353013753890991,medium,-0.8947576284408569
0.7407775521278381,0.24087072908878326,0.04389442503452301,0.10520520806312561,task14v/seed887000/seed10/medium/episode29/step27/unit2,20,0,1,6.771928310394287,-7.420862674713135,medium,0.2729209065437317
0.9519035220146179,0.34615665674209595,0.08122435212135315,0.10520520806312561,task14v/seed887000/seed10/medium/episode8/step6/unit0,20,0,0,-0.9581136107444763,-1.7967427968978882,medium,-1.2394459247589111
0.9479212760925293,0.33898866176605225,0.07069858908653259,0.10520520806312561,task14v/seed887000/seed10/medium/episode8/step6/unit1,20,0,0,-1.6055164337158203,4.109194278717041,medium,-1.2956132888793945
0.8734838366508484,0.32036539912223816,0.11677612364292145,0.10520520806312561,task14v/seed887000/seed10/medium/episode8/step6/unit2,20,0,0,2.552933692932129,-9.090428352355957,medium,-0.6166495084762573
1.0039167404174805,0.34167054295539856,-0.04928694665431976,0.10520520806312561,task14v/seed887000/seed10/medium/episode24/step4/unit0,20,-1,0,-3.9248666763305664,1.0083723068237305,medium,-1.6693170070648193
1.0049306154251099,0.33250537514686584,-0.011572927236557007,0.10520520806312561,task14v/seed887000/seed10/medium/episode24/step4/unit1,20,-1,0,-4.059313774108887,1.3080869913101196,medium,-1.6567223072052002
0.9474484920501709,0.3198196291923523,0.14905805885791779,0.10520520806312561,task14v/seed887000/seed10/medium/episode24/step4/unit2,20,0,0,-1.5424946546554565,-5.050553798675537,medium,-1.225433111190796
0.6884967684745789,0.2457803636789322,0.028975246474146843,0.10520520806312561,task14v/seed887000/seed10/medium/episode16/step32/unit2,20,0,1,8.984182357788086,0.0,medium,0.5905742049217224
1.0449467897415161,0.3931739628314972,0.19833296537399292,0.10520520806312561,task14v/seed887000/seed10/medium/episode21/step0/unit0,20,0,0,-5.309834957122803,2.602799654006958,medium,-2.0782861709594727
1.0706478357315063,0.3846210837364197,0.21300524473190308,0.10520520806312561,task14v/seed887000/seed10/medium/episode21/step0/unit1,20,0,0,-6.584634304046631,-1.9963613748550415,medium,-2.246570587158203
0.6898714900016785,0.22635242342948914,0.015469744801521301,0.10520520806312561,task14v/seed887000/seed10/medium/episode7/step40/unit2,20,0,1,10.973186492919922,0.0,medium,0.8923583626747131
0.7142800092697144,0.19967205822467804,0.0994139090180397,0.10520520806312561,task14v/seed887000/seed10/time_pressure/episode21/step21/unit2,20,0,1,6.799183368682861,1.5161256790161133,time_pressure,0.39766600728034973
0.6928304433822632,0.21406041085720062,0.04871419444680214,0.10520520806312561,task14v/seed887000/seed10/time_pressure/episode8/step16/unit2,20,0,1,6.773946285247803,-6.531857490539551,time_pressure,0.3751516342163086
0.6868078708648682,0.25290971994400024,0.24698850512504578,0.10520520806312561,task14v/seed887000/seed10/time_pressure/episode23/step24/unit2,20,1,1,10.567214012145996,9.39133071899414,time_pressure,0.7803943157196045
0.633948802947998,0.25023508071899414,0.5,0.10520520806312561,task14v/seed887000/seed10/time_pressure/episode22/step31/unit2,20,1,1,13.29115104675293,7.632707595825195,time_pressure,1.184113621711731
0.6776682734489441,0.20003825426101685,0.013950742781162262,0.10520520806312561,task14v/seed887000/seed10/time_pressure/episode8/step22/unit2,20,0,1,10.489419937133789,0.9848944544792175,time_pressure,0.8994265794754028
0.6800987720489502,0.2713586688041687,0.2587950825691223,0.10520520806312561,task14v/seed887000/seed10/time_pressure/episode22/step18/unit2,20,0,1,10.11860179901123,4.290652275085449,time_pressure,0.6855745315551758
0.7156244516372681,0.2054952085018158,0.013956746086478233,0.10520520806312561,task14v/seed887000/seed10/time_pressure/episode5/step22/unit2,20,0,1,6.403388500213623,-1.599265694618225,time_pressure,0.33139926195144653
0.9458514451980591,0.346915066242218,-0.06466606259346008,0.10520520806312561,task14v/seed887000/seed10/time_pressure/episode23/step8/unit0,20,-1,0,-1.6909550428390503,3.0670762062072754,time_pressure,-1.3296797275543213
0.8689213991165161,0.3386199474334717,0.1916748434305191,0.10520520806312561,task14v/seed887000/seed10/time_pressure/episode23/step8/unit2,20,0,0,1.2553906440734863,-6.441728115081787,time_pressure,-0.8334147930145264
0.7465219497680664,0.2676892578601837,0.015163494274020195,0.10520520806312561,task14v/seed887000/seed10/time_pressure/episode7/step24/unit2,20,0,1,7.833585262298584,-1.181946039199829,time_pressure,0.33794349431991577
0.7559409141540527,0.21973514556884766,0.10521458089351654,0.10520520806312561,task14v/seed887000/seed10/time_pressure/episode18/step18/unit2,20,0,0,4.317499160766602,5.483070373535156,time_pressure,-0.0031881332397460938
1.0297061204910278,0.38115325570106506,0.2047717273235321,0.10520520806312561,task14v/seed887000/seed10/time_pressure/episode17/step0/unit0,20,0,0,-5.028431415557861,-0.5825413465499878,time_pressure,-1.9796645641326904
1.0325517654418945,0.3627707064151764,0.1970231533050537,0.10520520806312561,task14v/seed887000/seed10/time_pressure/episode17/step0/unit1,20,0,0,-4.8876543045043945,1.0772616863250732,time_pressure,-1.900856375694275
0.7318472266197205,0.26482099294662476,0.5,0.10520520806312561,task14v/seed887000/seed10/time_pressure/episode6/step38/unit2,20,1,1,10.472070693969727,3.719532012939453,time_pressure,0.7000083327293396
0.6958771347999573,0.20317283272743225,0.01713438518345356,0.10520520806312561,task14v/seed887000/seed10/heterogeneity_pressure/episode25/step29/unit2,20,0,1,7.3174591064453125,4.330817699432373,heterogeneity_pressure,0.46897050738334656
0.6448957324028015,0.21968954801559448,0.10403966158628464,0.10520520806312561,task14v/seed887000/seed10/heterogeneity_pressure/episode1/step27/unit2,20,1,1,12.890812873840332,11.894755363464355,heterogeneity_pressure,1.1896803379058838
0.7162951231002808,0.20839938521385193,0.008158642798662186,0.10520520806312561,task14v/seed887000/seed10/heterogeneity_pressure/episode11/step27/unit2,20,0,1,5.907223224639893,1.6263582706451416,heterogeneity_pressure,0.2596418261528015
0.7131165266036987,0.24563159048557281,0.032965902239084244,0.10520520806312561,task14v/seed887000/seed10/heterogeneity_pressure/episode17/step27/unit2,20,1,1,6.1702117919921875,7.446063041687012,heterogeneity_pressure,0.20606458187103271
0.6655447483062744,0.2010268270969391,0.008164109662175179,0.10520520806312561,task14v/seed887000/seed10/heterogeneity_pressure/episode29/step34/unit2,20,0,1,7.8792924880981445,1.1212726831436157,heterogeneity_pressure,0.56741863489151
0.7426069378852844,0.24422898888587952,0.02480900101363659,0.10520520806312561,task14v/seed887000/seed10/heterogeneity_pressure/episode2/step21/unit2,20,0,1,5.813515663146973,3.6658244132995605,heterogeneity_pressure,0.13888102769851685
0.6743988394737244,0.2208002507686615,0.01690211147069931,0.10520520806312561,task14v/seed887000/seed10/heterogeneity_pressure/episode24/step19/unit2,20,0,1,9.942447662353516,3.357396364212036,heterogeneity_pressure,0.7834159135818481
0.9840417504310608,0.3753456771373749,0.14990070462226868,0.10520520806312561,task14v/seed887000/seed10/heterogeneity_pressure/episode14/step0/unit0,20,0,0,-3.3159067630767822,0.8016387224197388,heterogeneity_pressure,-1.6796457767486572
0.6733877062797546,0.19522275030612946,0.02565949037671089,0.10520520806312561,task14v/seed887000/seed10/heterogeneity_pressure/episode14/step33/unit2,20,0,1,10.469282150268555,-0.7667712569236755,heterogeneity_pressure,0.910693883895874
0.6982202529907227,0.24641576409339905,0.05763470381498337,0.10520520806312561,task14v/seed887000/seed10/heterogeneity_pressure/episode28/step30/unit2,20,1,1,9.080830574035645,8.926284790039062,heterogeneity_pressure,0.5934979319572449
1.0325431823730469,0.3806006610393524,0.3296091854572296,0.10520520806312561,task14v/seed887000/seed10/heterogeneity_pressure/episode17/step0/unit0,20,0,0,-6.115424633026123,1.9642682075500488,heterogeneity_pressure,-2.122150182723999
0.6367690563201904,0.18841661512851715,0.03715624660253525,0.10520520806312561,task14v/seed887000/seed10/heterogeneity_pressure/episode10/step47/unit2,20,0,1,11.882644653320312,0.0,heterogeneity_pressure,1.1325814723968506
0.7291974425315857,0.1863602250814438,0.437577486038208,0.02875661849975586,task14v/seed887000/seed8/medium/episode3/step35/unit2,21,1,1,9.278566360473633,12.11215591430664,medium,0.7415010333061218
0.8250072598457336,0.22803494334220886,0.23236429691314697,0.02875661849975586,task14v/seed887000/seed8/medium/episode4/step29/unit2,21,0,1,7.559901714324951,3.869137763977051,medium,0.3421264886856079
0.6620954871177673,0.15904933214187622,0.39918461441993713,0.02875661849975586,task14v/seed887000/seed8/medium/episode27/step40/unit2,21,1,1,11.407382011413574,11.439723014831543,medium,1.1207034587860107
0.6381648778915405,0.19317272305488586,0.46937501430511475,0.02875661849975586,task14v/seed887000/seed8/medium/episode29/step35/unit2,21,1,1,12.02147102355957,14.015687942504883,medium,1.1393941640853882
0.7444034814834595,0.243501216173172,0.16193875670433044,0.02875661849975586,task14v/seed887000/seed8/medium/episode6/step25/unit2,21,1,1,8.986377716064453,3.648610830307007,medium,0.5500891208648682
0.6799502372741699,0.1876450777053833,0.3891553580760956,0.02875661849975586,task14v/seed887000/seed8/medium/episode14/step32/unit2,21,1,1,11.43301773071289,8.314931869506836,medium,1.0485938787460327
0.8249332308769226,0.22517573833465576,0.30113083124160767,0.02875661849975586,task14v/seed887000/seed8/medium/episode16/step30/unit2,21,1,1,7.964669227600098,14.483551025390625,medium,0.40258169174194336
0.697390615940094,0.21933098137378693,0.06918056309223175,0.02875661849975586,task14v/seed887000/seed8/medium/episode0/step28/unit2,21,1,1,11.669480323791504,8.000272750854492,medium,0.9933366775512695
0.7678521275520325,0.213670551776886,0.20679078996181488,0.02875661849975586,task14v/seed887000/seed8/medium/episode16/step34/unit2,21,1,1,9.788056373596191,11.851624488830566,medium,0.712107241153717
0.6518154740333557,0.17985540628433228,0.03278862684965134,0.02875661849975586,task14v/seed887000/seed8/medium/episode24/step34/unit2,21,0,1,11.598020553588867,1.9451078176498413,medium,1.105017900466919
1.2768634557724,0.3569655418395996,0.3653932213783264,0.02875661849975586,task14v/seed887000/seed8/medium/episode20/step0/unit0,21,0,0,-6.954122543334961,-9.267311096191406,medium,-2.443364381790161
0.7302990555763245,0.23073162138462067,0.5,0.02875661849975586,task14v/seed887000/seed8/medium/episode17/step49/unit2,21,0,1,9.7817964553833,0.0,medium,0.6962820291519165
0.6664800047874451,0.19775287806987762,0.55768883228302,0.02875661849975586,task14v/seed887000/seed8/time_pressure/episode3/step20/unit2,21,0,1,11.34946346282959,-0.35292598605155945,time_pressure,1.023526906967163
0.5937215089797974,0.1618833839893341,0.5591306090354919,0.02875661849975586,task14v/seed887000/seed8/time_pressure/episode12/step26/unit2,21,1,1,13.082280158996582,13.346685409545898,time_pressure,1.3687044382095337
0.718958854675293,0.2223946750164032,0.5,0.02875661849975586,task14v/seed887000/seed8/time_pressure/episode10/step31/unit2,21,1,1,10.801342010498047,32.414188385009766,time_pressure,0.8574510216712952
0.6677610874176025,0.19718578457832336,0.5,0.02875661849975586,task14v/seed887000/seed8/time_pressure/episode20/step27/unit2,21,1,1,11.33566951751709,31.850826263427734,time_pressure,1.0221649408340454
0.6211198568344116,0.174391508102417,0.5,0.02875661849975586,task14v/seed887000/seed8/time_pressure/episode18/step29/unit2,21,1,1,13.545963287353516,19.1903018951416,time_pressure,1.3874359130859375
0.6366015672683716,0.22405661642551422,0.5,0.02875661849975586,task14v/seed887000/seed8/time_pressure/episode11/step29/unit2,21,1,1,11.458441734313965,16.13947105407715,time_pressure,1.0009574890136719
0.629056453704834,0.19117958843708038,0.5,0.02875661849975586,task14v/seed887000/seed8/time_pressure/episode7/step34/unit2,21,1,1,12.837154388427734,10.216526985168457,time_pressure,1.255218267440796
0.6674284934997559,0.1915081888437271,0.3063768744468689,0.02875661849975586,task14v/seed887000/seed8/time_pressure/episode18/step25/unit2,21,1,1,12.087610244750977,6.624751567840576,time_pressure,1.1325840950012207
0.8357212543487549,0.2634383738040924,0.4179151654243469,0.02875661849975586,task14v/seed887000/seed8/time_pressure/episode27/step19/unit2,21,1,1,7.365540981292725,13.185062408447266,time_pressure,0.20853543281555176
0.9957289099693298,0.29131534695625305,1.2061145305633545,0.02875661849975586,task14v/seed887000/seed8/time_pressure/episode5/step22/unit0,21,1,0,1.1258087158203125,8.462196350097656,time_pressure,-0.8361029028892517
0.9340542554855347,0.24508321285247803,0.6303023099899292,0.02875661849975586,task14v/seed887000/seed8/time_pressure/episode5/step22/unit2,21,1,0,3.5089290142059326,13.215587615966797,time_pressure,-0.3205164074897766
1.18547785282135,0.38440659642219543,0.2816036343574524,0.02875661849975586,task14v/seed887000/seed8/time_pressure/episode17/step0/unit1,21,0,0,-2.598700523376465,-3.597261667251587,time_pressure,-1.8790658712387085
0.6791070103645325,0.2290487289428711,0.3009375035762787,0.02875661849975586,task14v/seed887000/seed8/time_pressure/episode15/step41/unit2,21,1,1,12.134203910827637,4.181519031524658,time_pressure,1.0447499752044678
1.012667179107666,0.29553547501564026,0.6175785660743713,0.02875661849975586,task14v/seed887000/seed8/heterogeneity_pressure/episode10/step22/unit0,21,1,0,0.5090141296386719,10.75050163269043,heterogeneity_pressure,-0.9471415877342224
0.928776204586029,0.24642233550548553,0.014602303504943848,0.02875661849975586,task14v/seed887000/seed8/heterogeneity_pressure/episode10/step22/unit2,21,0,0,3.5221359729766846,-0.950750470161438,heterogeneity_pressure,-0.3186376094818115
0.6644904017448425,0.15253345668315887,0.238028421998024,0.02875661849975586,task14v/seed887000/seed8/heterogeneity_pressure/episode28/step38/unit2,21,1,1,11.068656921386719,12.029037475585938,heterogeneity_pressure,1.0902080535888672
1.047136664390564,0.3098407983779907,0.7672890424728394,0.02875661849975586,task14v/seed887000/seed8/heterogeneity_pressure/episode10/step19/unit0,21,1,0,-0.5444983243942261,10.17339038848877,heterogeneity_pressure,-1.1687511205673218
0.9660229682922363,0.24993430078029633,-0.04779638350009918,0.02875661849975586,task14v/seed887000/seed8/heterogeneity_pressure/episode10/step19/unit2,21,-1,0,2.3548424243927,3.549743413925171,heterogeneity_pressure,-0.5123454332351685
0.6469194889068604,0.18599547445774078,0.18011875450611115,0.02875661849975586,task14v/seed887000/seed8/heterogeneity_pressure/episode14/step34/unit2,21,0,1,11.71844482421875,5.6907782554626465,heterogeneity_pressure,1.1101469993591309
0.7588148713111877,0.19582295417785645,0.020684774965047836,0.02875661849975586,task14v/seed887000/seed8/heterogeneity_pressure/episode26/step38/unit2,21,0,1,8.992185592651367,0.08539695292711258,heterogeneity_pressure,0.6614278554916382
0.6872625350952148,0.1940888613462448,0.23392613232135773,0.02875661849975586,task14v/seed887000/seed8/heterogeneity_pressure/episode24/step35/unit2,21,1,1,10.479276657104492,8.104077339172363,heterogeneity_pressure,0.9054570198059082
0.6329184770584106,0.15595152974128723,0.15677711367607117,0.02875661849975586,task14v/seed887000/seed8/heterogeneity_pressure/episode2/step36/unit2,21,1,1,12.448895454406738,7.51665735244751,heterogeneity_pressure,1.2779159545898438
1.1270840167999268,0.3325102627277374,0.753284215927124,0.02875661849975586,task14v/seed887000/seed8/heterogeneity_pressure/episode10/step16/unit0,21,1,0,-2.2364628314971924,10.265525817871094,heterogeneity_pressure,-1.5581836700439453
1.095393180847168,0.3054983913898468,-0.1672203689813614,0.02875661849975586,task14v/seed887000/seed8/heterogeneity_pressure/episode10/step16/unit1,21,-1,0,-1.1409835815429688,-5.341766357421875,heterogeneity_pressure,-1.2805017232894897
1.0218710899353027,0.2816884219646454,-0.18201731145381927,0.02875661849975586,task14v/seed887000/seed8/heterogeneity_pressure/episode10/step16/unit2,21,-1,0,1.1822700500488281,-5.059491157531738,heterogeneity_pressure,-0.8212707042694092
0.7710925936698914,0.2350611388683319,0.22086745500564575,0.02875661849975586,task14v/seed887000/seed8/heterogeneity_pressure/episode19/step31/unit2,21,1,1,8.28282642364502,9.690983772277832,heterogeneity_pressure,0.4590163826942444
0.7946003675460815,0.22993412613868713,0.2388215810060501,0.02875661849975586,task14v/seed887000/seed8/heterogeneity_pressure/episode20/step28/unit2,21,1,1,8.83647346496582,11.315290451049805,heterogeneity_pressure,0.5257946252822876
1.214213252067566,0.38365069031715393,0.7440522313117981,0.02875661849975586,task14v/seed887000/seed8/heterogeneity_pressure/episode11/step0/unit0,21,0,0,-3.560082197189331,-2.8087830543518066,heterogeneity_pressure,-2.0378408432006836
1.1845831871032715,0.3718737065792084,0.3956986367702484,0.02875661849975586,task14v/seed887000/seed8/heterogeneity_pressure/episode11/step0/unit1,21,0,0,-2.484083652496338,-0.7063493728637695,heterogeneity_pressure,-1.8128055334091187
0.6534615755081177,0.21211504936218262,0.25,0.02875661849975586,task14v/seed887000/seed8/heterogeneity_pressure/episode0/step49/unit2,21,0,1,12.06562614440918,2.471529483795166,heterogeneity_pressure,1.0932098627090454
0.607528805732727,0.17470090091228485,0.3162499964237213,0.02875661849975586,task14v/seed887000/seed10/medium/episode19/step26/unit2,21,1,1,12.412325859069824,9.780036926269531,medium,1.248025894165039
0.7476415634155273,0.2261049896478653,0.013968996703624725,0.02875661849975586,task14v/seed887000/seed10/medium/episode29/step30/unit2,21,0,1,8.759405136108398,-6.686453819274902,medium,0.5620546340942383
0.7320213317871094,0.23102371394634247,0.09971078485250473,0.02875661849975586,task14v/seed887000/seed10/medium/episode4/step24/unit2,21,0,1,10.134668350219727,2.9605624675750732,medium,0.7399070858955383
